"width","V1"
7,2
8,5
9,3
10,3
11,1
13,8
14,3
15,2
16,1
17,2
19,2
22,3
23,3
25,3
26,3
27,1
28,5
29,4
30,4
32,1
34,2
35,2
36,3
37,2
38,1
39,2
40,4
41,4
42,2
43,2
44,2
46,2
47,2
48,2
50,2
52,2
53,6
54,2
55,2
56,2
57,1
58,4
59,1
60,1
61,1
62,5
65,1
66,1
67,3
68,1
69,2
70,1
71,5
72,1
73,1
74,2
75,1
76,1
77,1
78,1
79,5
80,2
81,2
82,1
83,2
84,1
85,1
86,4
88,2
89,2
90,1
91,1
93,4
94,2
95,4
96,1
98,3
99,2
100,1
101,7
103,1
104,1
106,3
107,2
110,2
111,1
113,1
115,1
116,2
118,3
120,1
121,1
122,4
123,1
124,2
125,4
127,1
128,4
129,3
130,3
131,3
132,4
134,3
137,1
138,2
139,2
140,1
141,2
142,2
143,3
146,1
147,1
148,1
149,4
152,5
153,3
154,2
155,2
158,2
159,2
160,2
161,1
162,2
164,2
166,3
167,1
168,3
170,1
171,5
172,2
173,2
174,2
175,2
176,1
177,2
180,1
182,1
183,4
184,3
185,4
186,2
187,3
188,4
189,3
190,1
191,4
192,2
193,1
194,1
195,1
196,1
197,3
198,1
199,2
200,1
201,2
202,1
204,1
205,1
206,1
207,5
210,2
211,2
212,1
213,2
214,2
215,1
216,5
217,2
219,2
220,3
222,2
223,1
224,1
225,1
226,2
229,1
230,2
231,2
233,1
234,2
235,4
236,2
237,2
238,5
239,3
240,1
241,2
242,2
243,1
244,2
245,2
247,3
248,1
249,1
251,3
253,3
254,2
255,1
256,1
257,2
258,1
260,1
261,2
262,1
263,1
264,2
266,3
267,1
269,1
270,1
272,3
273,1
274,2
275,1
276,3
278,1
279,1
280,1
281,2
282,2
283,1
284,1
285,2
286,2
288,3
289,3
290,2
291,2
292,1
293,3
295,2
296,2
297,2
298,4
299,3
300,2
301,1
303,2
304,2
305,1
306,2
307,1
308,3
309,1
310,1
312,3
314,1
315,3
316,1
317,2
319,1
320,3
321,1
323,3
324,2
325,1
326,1
327,2
328,2
329,3
330,2
331,3
332,2
333,1
334,3
335,2
336,2
337,3
338,4
340,1
341,1
343,2
344,1
345,3
346,1
347,1
348,2
349,1
350,2
352,3
353,3
354,1
355,5
357,2
358,1
359,3
360,5
361,3
362,1
365,1
367,2
368,1
369,1
370,4
371,3
372,2
374,1
376,1
377,3
379,1
381,1
382,1
384,2
386,1
388,2
390,1
391,1
392,3
393,4
394,1
395,2
396,1
397,1
398,1
399,1
400,1
401,2
402,1
403,1
405,1
406,1
407,1
408,2
410,3
411,1
413,2
414,5
415,3
417,1
418,1
419,1
420,1
421,4
423,3
424,2
426,2
427,1
428,1
429,2
430,2
431,1
432,2
433,2
434,1
435,1
436,1
437,3
438,1
439,3
440,2
442,1
443,1
444,1
447,2
448,1
449,2
450,3
452,1
453,2
454,2
455,1
456,5
457,1
458,2
459,2
460,1
462,1
463,1
465,1
466,1
467,1
468,5
469,3
470,2
471,3
472,1
473,1
475,1
476,2
477,2
478,1
479,4
483,1
484,4
485,1
486,2
487,2
488,1
489,2
490,2
491,3
492,2
493,3
494,2
495,2
497,2
498,2
499,2
500,2
501,1
503,2
507,3
508,2
509,1
511,2
513,3
515,1
516,2
517,1
518,2
519,3
520,4
522,5
524,3
526,1
527,1
528,3
529,2
532,1
534,3
535,1
536,2
537,1
538,1
539,1
540,1
542,2
544,1
545,1
546,1
547,2
548,2
550,2
552,1
553,1
555,3
556,2
557,1
558,1
559,2
560,1
561,3
563,2
564,2
565,1
566,2
569,1
570,1
571,4
572,1
573,1
574,2
575,3
578,2
579,3
581,1
582,1
583,1
584,3
585,2
587,2
588,2
589,2
590,2
591,3
592,1
593,1
594,4
595,1
596,2
597,1
598,1
601,2
602,3
604,3
605,1
606,2
607,1
609,2
610,2
612,2
613,3
615,1
617,1
618,1
619,1
620,2
621,1
622,2
623,4
624,1
627,1
629,1
630,3
631,1
632,1
633,3
634,1
635,4
638,2
642,1
644,2
646,2
648,3
650,4
651,1
652,1
653,1
654,2
658,1
660,1
662,1
663,3
664,1
665,3
666,4
667,1
670,4
671,2
672,2
674,2
676,3
677,2
681,3
682,1
683,1
684,2
686,2
687,2
688,3
689,1
691,2
692,1
694,1
695,2
696,1
699,1
700,1
701,1
704,3
705,3
706,2
707,2
708,2
709,3
710,1
712,1
713,1
716,2
718,2
719,1
720,2
721,1
722,1
723,1
724,1
725,2
726,3
727,1
729,3
731,2
732,2
733,1
734,2
735,2
737,1
740,2
742,1
743,3
744,1
748,3
749,2
753,2
755,1
756,2
757,1
758,3
759,3
760,1
761,2
763,1
764,2
766,2
767,1
769,2
770,2
771,2
772,3
773,1
777,1
779,2
780,2
781,3
785,1
786,2
787,1
788,3
790,2
792,1
793,2
794,2
795,2
797,3
799,2
801,1
802,1
804,1
805,2
807,1
809,2
810,2
813,1
814,1
815,1
816,1
817,1
818,1
819,1
823,1
825,1
826,2
827,2
829,1
831,2
832,2
834,3
835,2
836,1
837,1
838,1
844,4
845,3
846,1
847,1
848,1
849,2
850,1
851,1
855,1
856,1
858,1
859,1
860,1
861,2
862,1
864,1
865,1
866,1
867,3
868,1
869,2
870,1
871,3
873,1
875,1
876,2
877,1
878,1
879,4
880,1
881,1
882,1
884,1
885,1
887,1
888,4
889,1
890,1
891,2
893,1
894,2
895,1
898,3
900,1
902,1
903,1
904,2
907,3
909,3
910,3
911,3
912,2
913,2
915,1
916,1
918,2
919,2
923,1
924,2
926,2
927,1
928,6
930,1
931,1
932,1
933,2
934,2
940,2
942,1
944,2
946,2
947,6
948,1
953,1
955,2
956,2
957,1
959,1
960,2
961,2
962,1
963,2
964,2
965,1
966,2
967,2
968,1
969,2
970,3
971,4
972,5
973,2
974,2
975,3
976,3
977,2
979,3
980,1
981,2
982,1
984,1
985,1
986,1
987,1
989,2
990,1
993,1
994,1
995,1
996,1
997,1
998,2
1000,2
