"width","V1"
11,1
13,1
14,3
18,1
29,1
35,1
38,1
39,2
41,1
55,1
60,1
64,1
68,1
74,1
77,1
78,1
81,1
91,1
92,1
100,2
101,2
105,1
110,1
111,1
127,1
133,1
134,1
147,2
154,1
156,1
166,1
172,1
173,1
183,1
187,1
188,1
201,1
205,1
206,1
208,1
220,1
232,1
234,1
235,1
236,1
240,1
241,1
243,1
260,1
263,1
266,1
267,1
272,1
280,2
284,1
307,1
308,1
317,1
335,1
336,1
338,2
341,1
344,1
346,1
350,2
351,1
357,1
359,1
364,1
375,1
381,1
398,1
402,1
404,1
405,1
410,1
427,1
433,1
436,1
437,1
450,2
456,1
460,1
470,1
473,1
475,1
481,1
482,1
493,2
495,1
497,1
507,1
525,1
530,1
533,1
537,1
544,1
548,1
557,1
563,1
570,1
572,1
584,1
603,1
604,1
605,1
610,1
612,1
619,1
626,2
629,1
656,1
661,1
670,1
671,1
674,1
677,1
681,2
683,1
688,1
697,1
701,1
710,1
711,1
712,1
713,1
714,1
724,1
725,1
737,1
740,3
745,1
748,1
754,2
755,1
778,1
785,1
793,1
807,2
815,1
817,1
823,2
828,1
836,1
837,1
845,1
848,1
851,1
855,1
887,1
889,2
895,2
899,1
901,1
905,1
921,2
922,1
923,1
925,1
937,2
940,1
959,1
963,1
967,1
971,1
977,1
1002,1
1015,1
1029,1
1037,1
1057,1
1061,1
1064,1
1069,1
1093,1
1103,1
1109,1
1114,1
1118,1
1139,1
1144,1
1152,1
1181,1
1186,1
1193,1
1205,1
1211,1
1242,1
1260,1
1276,1
1287,2
1291,1
1294,1
1301,1
1311,1
1316,1
1329,1
1344,1
1347,1
1363,1
1366,1
1369,1
1377,1
1383,1
1385,1
1392,1
1393,1
1414,1
1415,1
1416,1
1417,1
1423,1
1427,1
1428,1
1438,1
1439,1
1440,1
1442,1
1448,1
1451,1
1463,1
1466,1
1467,1
1490,1
1499,1
1507,1
1510,1
1513,1
1517,1
1520,1
1523,2
1532,1
1534,1
1536,1
1541,1
1542,1
1561,1
1569,1
1575,1
1583,2
1595,1
1609,1
1620,1
1642,1
1651,1
1661,1
1685,2
1689,1
1697,1
1700,1
1719,1
1722,1
1743,1
1761,1
1769,1
1777,1
1789,1
1791,1
1805,1
1821,1
1825,1
1836,1
1866,1
1872,1
1874,1
1875,1
1883,1
1885,1
1890,1
1894,1
1897,1
1918,1
1919,1
1921,1
1932,1
1936,1
1943,1
1953,1
1969,1
1996,1
1998,1
2026,1
2041,1
2043,1
2044,1
2055,1
2061,1
2070,1
2082,1
2088,1
2091,1
2094,1
2099,1
2107,1
2110,1
2140,1
2143,1
2148,1
2151,1
2160,1
2163,2
2166,1
2180,1
2182,1
2184,1
2189,1
2210,1
2217,1
2232,1
2235,1
2236,1
2238,1
2246,1
2256,1
2264,1
2269,1
2274,1
2281,2
2292,1
2300,1
2331,1
2334,1
2340,1
2348,1
2353,1
2361,1
2367,1
2397,1
2401,1
2403,1
2418,1
2425,1
2427,2
2430,1
2443,1
2446,2
2453,1
2454,1
2477,1
2486,1
2496,1
2540,1
2543,1
2550,1
2556,1
2557,1
2577,1
2578,1
2591,1
2594,1
2600,1
2616,1
2620,1
2638,1
2647,1
2648,1
2653,1
2654,1
2659,1
2670,2
2701,1
2702,1
2709,2
2716,2
2738,1
2750,1
2773,1
2774,1
2775,1
2777,1
2785,1
2793,1
2796,1
2818,1
2890,1
2892,2
2901,1
2913,1
2918,1
2936,1
2940,1
2954,1
2965,1
2989,1
2993,1
2998,1
3024,1
3027,1
3032,1
3064,1
3067,1
3068,1
3071,1
3081,1
3083,1
3099,1
3102,1
3103,1
3107,1
3125,1
3134,1
3138,1
3147,1
3163,2
3206,1
3218,2
3227,1
3235,1
3236,1
3249,1
3253,1
3261,1
3279,1
3305,1
3306,1
3319,1
3327,1
3339,1
3357,1
3369,1
3405,1
3425,1
3434,1
3442,1
3446,1
3451,1
3454,1
3476,1
3489,1
3490,1
3510,1
3531,1
3532,1
3537,1
3567,1
3577,1
3584,2
3587,1
3599,1
3607,1
3610,1
3642,1
3643,1
3648,1
3672,1
3678,1
3681,1
3687,1
3700,1
3704,1
3712,1
3720,1
3759,1
3781,1
3792,1
3797,1
3814,1
3829,1
3837,1
3847,1
3865,1
3867,1
3869,1
3870,1
3873,1
3877,1
3884,1
3888,1
3916,1
3922,1
3927,1
3931,1
3950,1
3959,1
3966,1
3969,1
3974,1
3978,1
3983,1
3984,1
3988,1
4021,1
4027,1
4050,1
4078,1
4092,1
4129,1
4133,1
4144,1
4155,1
4162,1
4167,1
4168,1
4173,1
4187,1
4188,1
4191,2
4194,1
4197,1
4204,1
4208,1
4220,1
4222,1
4227,1
4260,1
4261,1
4277,1
4281,1
4283,1
4293,1
4300,1
4319,1
4326,1
4328,1
4338,1
4345,3
4355,1
4373,1
4401,1
4406,1
4443,1
4445,1
4447,2
4455,1
4474,1
4519,1
4531,1
4532,1
4539,1
4543,1
4550,1
4564,1
4569,1
4581,1
4601,1
4634,1
4647,1
4659,1
4664,2
4673,1
4689,1
4707,1
4731,1
4732,2
4738,1
4739,1
4740,1
4761,1
4767,1
4818,1
4828,1
4837,1
4860,1
4866,1
4869,1
4914,1
4929,1
4943,1
4963,1
4967,1
4986,1
4987,1
5010,1
5024,1
5041,1
5056,2
5065,1
5069,2
5078,1
5087,1
5091,1
5102,1
5107,1
5113,1
5129,1
5160,1
5172,1
5175,1
5206,1
5208,1
5210,1
5225,1
5274,1
5283,1
5301,1
5339,1
5346,1
5363,1
5366,1
5382,1
5388,1
5395,1
5444,1
5476,1
5480,1
5483,1
5486,1
5536,1
5548,1
5553,1
5565,1
5568,1
5570,1
5581,4
5583,3
5584,1
5585,1
5586,4
5587,7
5590,1
5608,1
5624,1
5626,6
5627,2
5629,1
5639,1
5642,1
5672,1
5691,1
5695,1
5699,2
5704,1
5709,1
5710,1
5721,1
5723,1
5725,1
5726,1
5739,1
5740,1
5753,1
5770,1
5779,1
5792,1
5795,1
5800,1
5805,1
5843,1
5847,1
5856,1
5859,1
5881,1
5891,1
5916,1
5954,1
5964,1
5967,1
5968,1
5976,1
5980,1
5993,1
6005,1
6069,1
6080,1
6086,1
6094,1
6095,1
6104,1
6106,1
6120,1
6138,1
6139,1
6157,1
6158,1
6161,1
6168,1
6170,1
6175,1
6180,1
6184,1
6221,1
6245,1
6255,1
6267,1
6279,1
6285,1
6307,1
6311,1
6329,1
6334,1
6338,1
6357,1
6364,1
6367,1
6394,1
6395,1
6441,1
6443,1
6445,1
6453,1
6454,1
6456,1
6467,1
6477,1
6480,1
6485,1
6537,1
6540,1
6584,1
6609,1
6613,2
6636,1
6642,1
6662,1
6697,1
6781,1
6836,1
6863,1
6920,1
6941,1
6964,1
6968,1
6977,1
6983,1
6996,1
7009,1
7020,1
7051,1
7063,1
7092,1
7100,1
7116,1
7130,1
7139,1
7150,1
7199,1
7209,2
7216,1
7217,1
7231,1
7252,1
7260,1
7271,1
7299,1
7337,1
7339,1
7343,1
7362,1
7375,1
7386,1
7397,1
7408,1
7432,1
7458,1
7491,2
7492,1
7493,1
7534,1
7541,1
7600,1
7632,1
7650,1
7655,1
7683,1
7697,1
7706,1
7724,1
7736,1
7740,1
7746,1
7752,1
7762,1
7777,1
7795,1
7833,1
7835,1
7840,1
7858,1
7882,1
7888,1
7896,1
7911,1
7954,1
7961,1
7971,1
7976,1
7983,1
8007,1
8101,1
8102,1
8107,1
8109,1
8135,1
8156,1
8183,1
8184,1
8218,1
8225,1
8228,1
8231,1
8239,1
8251,1
8260,1
8282,1
8305,1
8306,1
8307,2
8317,1
8351,1
8400,1
8401,1
8408,1
8449,1
8452,1
8469,1
8472,1
8575,1
8594,1
8607,1
8638,1
8678,1
8691,1
8722,1
8751,1
8768,1
8775,1
8778,1
8781,1
8802,1
8819,1
8859,2
8865,1
8899,1
8916,1
8919,1
8934,1
8942,1
8964,1
8996,1
9004,1
9052,1
9057,1
9086,1
9138,1
9160,1
9166,1
9195,1
9209,1
9225,1
9256,1
9268,1
9282,1
9287,1
9333,1
9378,1
9380,1
9385,1
9390,1
9395,1
9429,1
9445,1
9492,1
9494,2
9504,1
9509,1
9578,1
9616,1
9638,1
9677,1
9686,1
9688,1
9734,1
9749,1
9764,1
9770,1
9773,1
9776,1
9811,1
9815,1
9822,1
9854,1
9863,1
9866,1
9868,1
9908,1
9926,1
9994,1
9997,1
10009,1
10069,1
10094,1
10095,1
10120,1
10142,1
10143,1
10148,1
10161,1
10185,1
10198,1
10202,1
10209,1
10219,1
10221,1
10224,1
10236,1
10252,1
10255,1
10265,1
10281,1
10291,1
10298,1
10310,1
10332,1
10370,1
10380,1
10392,1
10396,1
10416,1
10420,1
10432,1
10494,1
10501,2
10525,1
10539,1
10540,1
10613,1
10618,1
10636,1
10642,1
10673,1
10682,1
10689,1
10692,1
10711,1
10713,1
10737,1
10742,1
10765,1
10804,1
10815,1
10837,1
10889,1
10895,1
10935,1
10956,1
10979,1
10988,1
11013,1
11037,1
11041,1
11070,1
11082,1
11084,1
11090,1
11093,1
11153,1
11165,1
11171,1
11178,2
11179,1
11213,1
11220,1
11228,1
11243,1
11262,1
11266,1
11297,1
11302,1
11303,1
11317,1
11329,1
11352,1
11421,1
11435,1
11445,1
11507,1
11542,1
11543,1
11578,1
11580,1
11590,1
11602,1
11627,1
11629,1
11663,1
11664,1
11700,1
11743,1
11745,1
11760,1
11763,1
11765,1
11794,1
11795,1
11801,1
11874,1
